Date,Open,High,Low,Close,Adj Close,Volume
1983-02-14,0.830357,0.832589,0.761161,0.810268,0.036722,152247200
1983-02-21,0.814732,0.868304,0.814732,0.834821,0.037835,133750400
1983-02-28,0.834821,0.843750,0.772321,0.796875,0.036115,165463200
1983-03-07,0.796875,0.799107,0.738839,0.756696,0.034295,193256000
1983-03-14,0.754464,0.776786,0.716518,0.767857,0.034800,122046400
1983-03-21,0.767857,0.805804,0.754464,0.770089,0.034902,126576800
1983-03-28,0.767857,0.794643,0.745536,0.754464,0.034193,87813600
1983-04-04,0.754464,0.754464,0.689732,0.703125,0.031867,189812000
1983-04-11,0.703125,0.823661,0.691964,0.816964,0.037026,211416800
1983-04-18,0.821429,0.941964,0.821429,0.910714,0.041275,258753600
1983-04-25,0.910714,0.917411,0.863839,0.901786,0.040870,174725600
1983-05-02,0.901786,0.995536,0.850446,0.984375,0.044613,143208800
1983-05-09,0.984375,0.988839,0.935268,0.948661,0.042995,80931200
1983-05-16,0.948661,1.017857,0.912946,1.015625,0.046030,149234400
1983-05-23,1.015625,1.089286,0.995536,1.060268,0.048053,136343200
1983-05-30,1.058036,1.100446,1.011161,1.095982,0.049671,71898400
1983-06-06,1.095982,1.129464,1.042411,1.058036,0.047952,94634400
1983-06-13,1.058036,1.060268,0.950893,1.002232,0.045423,180521600
1983-06-20,1.002232,1.008929,0.935268,0.950893,0.043096,146910400
1983-06-27,0.950893,0.950893,0.816964,0.879464,0.039859,262354400
1983-07-04,0.879464,0.881696,0.821429,0.825893,0.037431,84397600
1983-07-11,0.825893,0.861607,0.787946,0.792411,0.035913,114996000
1983-07-18,0.792411,0.828125,0.727679,0.781250,0.035407,247867200
1983-07-25,0.781250,0.781250,0.604911,0.622768,0.028225,284132800
1983-08-01,0.622768,0.649554,0.566964,0.604911,0.027415,220365600
1983-08-08,0.604911,0.622768,0.591518,0.598214,0.027112,138493600
1983-08-15,0.598214,0.620536,0.584821,0.602679,0.027314,119604800
1983-08-22,0.602679,0.609375,0.535714,0.551339,0.024987,143802400
1983-08-29,0.551339,0.687500,0.535714,0.678571,0.030754,229986400
1983-09-05,0.691964,0.709821,0.544643,0.546875,0.024785,271572000
1983-09-12,0.546875,0.584821,0.520089,0.524554,0.023773,259151200
1983-09-19,0.524554,0.598214,0.397321,0.433036,0.019626,877805600
1983-09-26,0.435268,0.462054,0.395089,0.412946,0.018715,490005600
1983-10-03,0.412946,0.424107,0.359375,0.363839,0.016490,248113600
1983-10-10,0.359375,0.428571,0.328125,0.406250,0.018412,485570400
1983-10-17,0.406250,0.406250,0.337054,0.354911,0.016085,294543200
1983-10-24,0.354911,0.390625,0.319196,0.372768,0.016894,183948800
1983-10-31,0.377232,0.430804,0.375000,0.377232,0.017097,284194400
1983-11-07,0.377232,0.386161,0.308036,0.357143,0.016186,516303200
1983-11-14,0.357143,0.372768,0.339286,0.368304,0.016692,124868800
1983-11-21,0.368304,0.388393,0.357143,0.366071,0.016591,90462400
1983-11-28,0.366071,0.383929,0.352679,0.354911,0.016085,98515200
1983-12-05,0.354911,0.395089,0.352679,0.386161,0.017501,101673600
1983-12-12,0.386161,0.446429,0.375000,0.441964,0.020030,241511200
1983-12-19,0.441964,0.446429,0.410714,0.439732,0.019929,175560000
1983-12-26,0.439732,0.450893,0.433036,0.435268,0.019727,104899200
1984-01-02,0.435268,0.517857,0.435268,0.495536,0.022458,229252800
1984-01-09,0.495536,0.508929,0.453125,0.486607,0.022054,198990400
1984-01-16,0.486607,0.526786,0.484375,0.511161,0.023167,199556000
1984-01-23,0.511161,0.520089,0.457589,0.466518,0.021143,306264000
1984-01-30,0.466518,0.475446,0.412946,0.437500,0.019828,266520800
1984-02-06,0.437500,0.446429,0.399554,0.435268,0.019727,227567200
1984-02-13,0.435268,0.477679,0.426339,0.446429,0.020233,188876800
1984-02-20,0.446429,0.493304,0.444196,0.484375,0.021953,144132800
1984-02-27,0.484375,0.500000,0.448661,0.486607,0.022054,187286400
1984-03-05,0.486607,0.488839,0.448661,0.470982,0.021346,116250400
1984-03-12,0.473214,0.495536,0.470982,0.475446,0.021548,129376800
1984-03-19,0.473214,0.477679,0.446429,0.455357,0.020637,85775200
1984-03-26,0.455357,0.466518,0.437500,0.441964,0.020030,79167200
1984-04-02,0.441964,0.450893,0.410714,0.419643,0.019019,93710400
1984-04-09,0.419643,0.470982,0.419643,0.459821,0.020840,90938400
1984-04-16,0.459821,0.506696,0.448661,0.504464,0.022863,181036800
1984-04-23,0.504464,0.549107,0.488839,0.537946,0.024380,365204000
1984-04-30,0.537946,0.598214,0.533482,0.537946,0.024380,401212000
1984-05-07,0.537946,0.613839,0.533482,0.575893,0.026100,314109600
1984-05-14,0.573661,0.573661,0.513393,0.531250,0.024077,221782400
1984-05-21,0.531250,0.575893,0.515625,0.526786,0.023875,304673600
1984-05-28,0.526786,0.542411,0.500000,0.542411,0.024583,221004000
1984-06-04,0.542411,0.549107,0.495536,0.511161,0.023167,212424800
1984-06-11,0.511161,0.533482,0.504464,0.517857,0.023470,126957600
1984-06-18,0.517857,0.546875,0.506696,0.511161,0.023167,155394400
1984-06-25,0.511161,0.515625,0.433036,0.473214,0.021447,238431200
1984-07-02,0.473214,0.475446,0.433036,0.448661,0.020334,131891200
1984-07-09,0.448661,0.486607,0.441964,0.470982,0.021346,197176000
1984-07-16,0.470982,0.470982,0.446429,0.453125,0.020536,125736800
1984-07-23,0.453125,0.493304,0.437500,0.484375,0.021953,172754400
1984-07-30,0.484375,0.491071,0.428571,0.488839,0.022155,383034400
1984-08-06,0.488839,0.551339,0.486607,0.508929,0.023065,477170400
1984-08-13,0.508929,0.540179,0.484375,0.491071,0.022256,223288800
1984-08-20,0.491071,0.522321,0.475446,0.502232,0.022762,173180000
1984-08-27,0.502232,0.506696,0.466518,0.473214,0.021447,102440800
1984-09-03,0.473214,0.479911,0.464286,0.473214,0.021447,109457600
1984-09-10,0.473214,0.508929,0.462054,0.497768,0.022560,201084800
1984-09-17,0.511161,0.517857,0.473214,0.479911,0.021750,140588000
1984-09-24,0.479911,0.486607,0.439732,0.448661,0.020334,174025600
1984-10-01,0.446429,0.457589,0.437500,0.444196,0.020132,139876800
1984-10-08,0.444196,0.446429,0.401786,0.406250,0.018412,246411200
1984-10-15,0.428571,0.488839,0.426339,0.457589,0.020739,272804000
1984-10-22,0.457589,0.473214,0.437500,0.439732,0.019929,185304000
1984-10-29,0.441964,0.450893,0.441964,0.444196,0.020132,65049600
1984-11-05,0.444196,0.470982,0.410714,0.415179,0.018816,236124000
1984-11-12,0.430804,0.439732,0.412946,0.415179,0.018816,154156800
1984-11-19,0.415179,0.430804,0.390625,0.424107,0.019221,203011200
1984-11-26,0.428571,0.473214,0.428571,0.441964,0.020030,230540800
1984-12-03,0.441964,0.506696,0.435268,0.486607,0.022054,323271200
1984-12-10,0.486607,0.486607,0.455357,0.470982,0.021346,127080800
1984-12-17,0.482143,0.513393,0.477679,0.482143,0.021851,261760800
1984-12-24,0.491071,0.515625,0.491071,0.513393,0.023268,99702400
1984-12-31,0.520089,0.522321,0.497768,0.506696,0.022964,171735200
1985-01-07,0.506696,0.540179,0.500000,0.531250,0.024077,240217600
1985-01-14,0.546875,0.555804,0.500000,0.511161,0.023167,406369600
1985-01-21,0.522321,0.540179,0.506696,0.529018,0.023976,474073600
1985-01-28,0.540179,0.546875,0.506696,0.511161,0.023167,385582400
1985-02-04,0.522321,0.542411,0.522321,0.533482,0.024178,245000000
1985-02-11,0.544643,0.549107,0.488839,0.500000,0.022661,425236000
1985-02-18,0.497768,0.497768,0.470982,0.493304,0.022357,226139200
1985-02-25,0.493304,0.495536,0.428571,0.444196,0.020132,314395200
1985-03-04,0.450893,0.464286,0.370536,0.383929,0.017400,421254400
1985-03-11,0.397321,0.415179,0.386161,0.404018,0.018311,294896000
1985-03-18,0.408482,0.412946,0.392857,0.397321,0.018007,236006400
1985-03-25,0.397321,0.406250,0.386161,0.395089,0.017906,139882400
1985-04-01,0.395089,0.404018,0.368304,0.372768,0.016894,186502400
1985-04-08,0.372768,0.392857,0.350446,0.372768,0.016894,227186400
1985-04-15,0.381696,0.410714,0.381696,0.401786,0.018209,137295200
1985-04-22,0.401786,0.404018,0.386161,0.390625,0.017704,126789600
1985-04-29,0.390625,0.392857,0.343750,0.357143,0.016186,175543200
1985-05-06,0.357143,0.366071,0.352679,0.361607,0.016389,142822400
1985-05-13,0.361607,0.395089,0.352679,0.388393,0.017602,195451200
1985-05-20,0.388393,0.397321,0.323661,0.323661,0.014669,324732800
1985-05-27,0.319196,0.321429,0.301339,0.310268,0.014062,360466400
1985-06-03,0.303571,0.316964,0.285714,0.292411,0.013252,502695200
1985-06-10,0.292411,0.294643,0.263393,0.263393,0.011937,452508000
1985-06-17,0.265625,0.294643,0.265625,0.287946,0.013050,257622400
1985-06-24,0.308036,0.330357,0.308036,0.321429,0.014568,240021600
1985-07-01,0.323661,0.325893,0.308036,0.314732,0.014264,71562400
1985-07-08,0.314732,0.323661,0.314732,0.319196,0.014466,114525600
1985-07-15,0.319196,0.325893,0.308036,0.310268,0.014062,158300800
1985-07-22,0.310268,0.310268,0.290179,0.296875,0.013455,243829600
1985-07-29,0.296875,0.296875,0.281250,0.281250,0.012747,99176000
1985-08-05,0.281250,0.285714,0.265625,0.272321,0.012342,128968000
1985-08-12,0.272321,0.276786,0.258929,0.261161,0.011836,144054400
1985-08-19,0.267857,0.272321,0.263393,0.263393,0.011937,89790400
1985-08-26,0.270089,0.274554,0.265625,0.267857,0.012140,54628000
1985-09-02,0.267857,0.270089,0.263393,0.267857,0.012140,52656800
1985-09-09,0.272321,0.287946,0.272321,0.281250,0.012747,130720800
1985-09-16,0.281250,0.305804,0.272321,0.299107,0.013556,165592000
1985-09-23,0.301339,2.000000,0.283482,1.985000,0.089963,91418400
1985-09-30,0.283482,0.285714,0.267857,0.267857,0.012140,66236800
1985-10-07,0.267857,0.290179,0.267857,0.285714,0.012949,160440000
1985-10-14,0.296875,0.341518,0.296875,0.316964,0.014365,329033600
1985-10-21,0.316964,0.337054,0.308036,0.321429,0.014568,256928000
1985-10-28,0.321429,0.343750,0.319196,0.332589,0.015073,166140800
1985-11-04,0.334821,0.370536,0.332589,0.366071,0.016591,268744000
1985-11-11,0.366071,0.370536,0.345982,0.354911,0.016085,168767200
1985-11-18,0.354911,0.357143,0.337054,0.339286,0.015377,122416000
1985-11-25,0.339286,0.359375,0.339286,0.359375,0.016287,138101600
1985-12-02,0.359375,0.370536,0.350446,0.352679,0.015984,152745600
1985-12-09,0.352679,0.361607,0.343750,0.357143,0.016186,238700000
1985-12-16,0.357143,0.408482,0.357143,0.399554,0.018108,358484000
1985-12-23,0.399554,0.404018,0.386161,0.399554,0.018108,94141600
1985-12-30,0.399554,0.404018,0.388393,0.399554,0.018108,138628000
1986-01-06,0.399554,0.419643,0.390625,0.406250,0.018412,465914400
1986-01-13,0.406250,0.441964,0.401786,0.428571,0.019423,447938400
1986-01-20,0.428571,0.430804,0.399554,0.404018,0.018311,172692800
1986-01-27,0.404018,0.435268,0.392857,0.412946,0.018715,396508000
1986-02-03,0.412946,0.435268,0.408482,0.428571,0.019423,267747200
1986-02-10,0.428571,0.437500,0.419643,0.424107,0.019221,161313600
1986-02-17,0.424107,0.459821,0.415179,0.450893,0.020435,208695200
1986-02-24,0.450893,0.477679,0.444196,0.446429,0.020233,217459200
1986-03-03,0.446429,0.459821,0.433036,0.441964,0.020030,143119200
1986-03-10,0.441964,0.468750,0.435268,0.466518,0.021143,191262400
1986-03-17,0.464286,0.529018,0.453125,0.493304,0.022357,430617600
1986-03-24,0.493304,0.517857,0.470982,0.504464,0.022863,254133600
1986-03-31,0.504464,0.508929,0.468750,0.477679,0.021649,268212000
1986-04-07,0.477679,0.495536,0.468750,0.482143,0.021851,158580800
1986-04-14,0.482143,0.533482,0.477679,0.531250,0.024077,236241600
1986-04-21,0.533482,0.582589,0.524554,0.575893,0.026100,395584000
1986-04-28,0.575893,0.584821,0.479911,0.544643,0.024684,191884000
1986-05-05,0.544643,0.600446,0.544643,0.595982,0.027011,255634400
1986-05-12,0.595982,0.667411,0.593750,0.642857,0.029135,474241600
1986-05-19,0.642857,0.669643,0.611607,0.660714,0.029944,290595200
1986-05-26,0.660714,0.669643,0.649554,0.660714,0.029944,130160800
1986-06-02,0.660714,0.698661,0.656250,0.674107,0.030551,287761600
1986-06-09,0.674107,0.676339,0.627232,0.649554,0.029439,238218400
1986-06-16,0.649554,0.658482,0.580357,0.642857,0.029135,332813600
1986-06-23,0.642857,0.656250,0.613839,0.640625,0.029034,139356000
1986-06-30,0.640625,0.674107,0.620536,0.671875,0.030450,121122400
1986-07-07,0.671875,0.674107,0.607143,0.662946,0.030046,313297600
1986-07-14,0.662946,0.667411,0.558036,0.566964,0.025696,408800000
1986-07-21,0.589286,0.618304,0.584821,0.607143,0.027517,252420000
1986-07-28,0.604911,0.607143,0.535714,0.560268,0.025392,382480000
1986-08-04,0.560268,0.582589,0.546875,0.564732,0.025594,179200000
1986-08-11,0.569196,0.660714,0.566964,0.638393,0.028933,312552800
1986-08-18,0.638393,0.654018,0.618304,0.647321,0.029337,191704800
1986-08-25,0.651786,0.678571,0.647321,0.660714,0.029944,189901600
1986-09-01,0.662946,0.662946,0.609375,0.627232,0.028427,161935200
1986-09-08,0.625000,0.642857,0.566964,0.566964,0.025696,178869600
1986-09-15,0.575893,0.627232,0.571429,0.600446,0.027213,203156800
1986-09-22,0.598214,0.649554,0.598214,0.611607,0.027719,253153600
1986-09-29,0.600446,0.620536,0.564732,0.602679,0.027314,190472800
1986-10-06,0.602679,0.611607,0.575893,0.593750,0.026910,117639200
1986-10-13,0.591518,0.629464,0.584821,0.600446,0.027213,198016000
1986-10-20,0.598214,0.600446,0.575893,0.589286,0.026707,138913600
1986-10-27,0.598214,0.622768,0.589286,0.618304,0.028022,198402400
1986-11-03,0.620536,0.662946,0.604911,0.638393,0.028933,374466400
1986-11-10,0.640625,0.654018,0.622768,0.629464,0.028528,139921600
1986-11-17,0.629464,0.660714,0.616071,0.642857,0.029135,299135200
1986-11-24,0.647321,0.736607,0.642857,0.714286,0.032372,488017600
1986-12-01,0.714286,0.781250,0.698661,0.781250,0.035407,395920000
1986-12-08,0.779018,0.783482,0.734375,0.736607,0.033384,325029600
1986-12-15,0.732143,0.758929,0.720982,0.752232,0.034092,221564000
1986-12-22,0.750000,0.758929,0.732143,0.732143,0.033182,148540000
1986-12-29,0.732143,0.741071,0.716518,0.729911,0.033081,129808000
1987-01-05,0.736607,0.816964,0.732143,0.810268,0.036722,382480000
1987-01-12,0.812500,0.917411,0.794643,0.870536,0.039454,475731200
1987-01-19,0.870536,0.995536,0.854911,0.897321,0.040668,650720000
1987-01-26,0.892857,1.022321,0.883929,0.991071,0.044917,528080000
1987-02-02,0.991071,1.002232,0.944196,0.964286,0.043703,319194400
1987-02-09,0.944196,1.116071,0.921875,1.109375,0.050278,471828000
1987-02-16,1.109375,1.203125,1.082589,1.093750,0.049570,346141600
1987-02-23,1.087054,1.274554,1.064732,1.250000,0.056652,516880000
1987-03-02,1.254464,1.258929,1.156250,1.200893,0.054426,448974400
1987-03-09,1.187500,1.214286,1.133929,1.133929,0.051391,304500000
1987-03-16,1.133929,1.245536,1.116071,1.218750,0.055235,336722400
1987-03-23,1.214286,1.223214,1.156250,1.160714,0.052605,266352800
1987-03-30,1.133929,1.283482,1.111607,1.281250,0.058068,517025600
1987-04-06,1.276786,1.299107,1.205357,1.254464,0.056854,308700000
1987-04-13,1.250000,1.308036,1.187500,1.276786,0.057866,311634400
1987-04-20,1.276786,1.379464,1.241071,1.334821,0.060496,386170400
1987-04-27,1.325893,1.428571,1.308036,1.428571,0.064745,346220000
1987-05-04,1.419643,1.468750,1.392857,1.410714,0.063936,256267200
1987-05-11,1.375000,1.419643,1.339286,1.397321,0.063329,265731200
1987-05-18,1.397321,1.401786,1.294643,1.323661,0.065568,260366400
1987-05-25,1.330357,1.437500,1.321429,1.410714,0.069880,144194400
1987-06-01,1.419643,1.419643,1.375000,1.388393,0.068774,169159200
1987-06-08,1.388393,1.433036,1.370536,1.410714,0.069880,175565600
1987-06-15,1.410714,1.517857,1.357143,1.464286,0.072533,313880000
1987-06-22,1.473214,1.544643,1.428571,1.446429,0.071649,154333200
1987-06-29,1.446429,1.464286,1.419643,1.450893,0.071870,105543200
1987-07-06,1.455357,1.491071,1.303571,1.357143,0.067226,256852400
1987-07-13,1.392857,1.598214,1.383929,1.544643,0.076514,242695600
1987-07-20,1.535714,1.553571,1.446429,1.517857,0.075187,122144400
1987-07-27,1.517857,1.535714,1.446429,1.473214,0.072976,101774400
1987-08-03,1.464286,1.687500,1.428571,1.660714,0.082263,179639600
1987-08-10,1.723214,1.794643,1.633929,1.750000,0.086686,202792800
1987-08-17,1.767857,1.919643,1.723214,1.892857,0.097277,191438800
1987-08-24,1.892857,1.910714,1.839286,1.857143,0.095442,168434000
1987-08-31,1.866071,1.973214,1.785714,1.803571,0.092689,202949600
1987-09-07,1.794643,1.982143,1.732143,1.946429,0.100030,149520000
1987-09-14,1.955357,1.973214,1.821429,1.848214,0.094983,123127200
1987-09-21,1.848214,2.071429,1.794643,2.053571,0.105537,206474800
1987-09-28,2.053571,2.098214,1.937500,2.089286,0.107372,177564800
1987-10-05,2.089286,2.133929,1.901786,1.933036,0.099342,217560000
1987-10-12,1.937500,1.955357,1.696429,1.723214,0.088559,347200000
1987-10-19,1.723214,1.723214,1.165179,1.267857,0.065157,540680000
1987-10-26,1.232143,1.535714,0.986607,1.379464,0.070893,485240000
1987-11-02,1.383929,1.410714,1.223214,1.348214,0.069287,294560000
1987-11-09,1.321429,1.428571,1.285714,1.330357,0.068369,257320000
1987-11-16,1.348214,1.375000,1.187500,1.267857,0.065157,288120000
1987-11-23,1.267857,1.348214,1.241071,1.250000,0.068409,114399600
1987-11-30,1.205357,1.232143,1.062500,1.098214,0.060103,325920000
1987-12-07,1.107143,1.294643,1.107143,1.214286,0.066455,259000000
1987-12-14,1.232143,1.473214,1.223214,1.446429,0.079159,399840000
1987-12-21,1.446429,1.535714,1.437500,1.522321,0.083313,139566000
1987-12-28,1.508929,1.562500,1.410714,1.500000,0.082091,155400000
1988-01-04,1.526786,1.651786,1.410714,1.428571,0.078182,401800000
1988-01-11,1.428571,1.607143,1.419643,1.531250,0.083801,373240000
1988-01-18,1.535714,1.544643,1.366071,1.401786,0.076716,505120000
1988-01-25,1.410714,1.491071,1.383929,1.482143,0.081114,275240000
1988-02-01,1.491071,1.517857,1.375000,1.379464,0.075495,237160000
1988-02-08,1.375000,1.482143,1.348214,1.464286,0.080137,208600000
1988-02-15,1.464286,1.526786,1.428571,1.491071,0.086365,161291200
1988-02-22,1.482143,1.562500,1.473214,1.491071,0.086365,207065600
1988-02-29,1.491071,1.678571,1.482143,1.674107,0.096966,314720000
1988-03-07,1.669643,1.705357,1.589286,1.633929,0.094639,205240000
1988-03-14,1.633929,1.660714,1.580357,1.598214,0.092570,232850800
1988-03-21,1.584821,1.593750,1.428571,1.433036,0.083003,251834800
1988-03-28,1.428571,1.500000,1.383929,1.428571,0.082745,243880000
1988-04-04,1.419643,1.513393,1.375000,1.464286,0.084813,221480000
1988-04-11,1.491071,1.508929,1.375000,1.410714,0.081710,221760000
1988-04-18,1.419643,1.482143,1.392857,1.433036,0.083003,220833200
1988-04-25,1.437500,1.500000,1.428571,1.464286,0.084813,160409200
1988-05-02,1.455357,1.540179,1.446429,1.473214,0.085330,152003600
1988-05-09,1.473214,1.473214,1.410714,1.446429,0.083779,125344800
1988-05-16,1.446429,1.500000,1.375000,1.383929,0.080159,193684400
1988-05-23,1.375000,1.428571,1.334821,1.419643,0.087042,157794000
1988-05-30,1.428571,1.544643,1.419643,1.535714,0.094158,165480000
1988-06-06,1.526786,1.625000,1.526786,1.589286,0.097443,295400000
1988-06-13,1.607143,1.642857,1.580357,1.598214,0.097990,191556400
1988-06-20,1.584821,1.638393,1.566964,1.607143,0.098538,135965200
1988-06-27,1.589286,1.674107,1.589286,1.660714,0.101822,149716000
1988-07-04,1.660714,1.696429,1.607143,1.616071,0.099085,118000400
1988-07-11,1.625000,1.625000,1.580357,1.607143,0.098538,108883600
1988-07-18,1.620536,1.642857,1.517857,1.517857,0.093063,152191200
1988-07-25,1.526786,1.589286,1.508929,1.584821,0.097169,143894800
1988-08-01,1.589286,1.633929,1.571429,1.580357,0.096895,109911200
1988-08-08,1.589286,1.598214,1.491071,1.517857,0.093063,132826400
1988-08-15,1.508929,1.544643,1.446429,1.455357,0.089231,177450000
1988-08-22,1.437500,1.455357,1.401786,1.437500,0.093040,156769200
1988-08-29,1.455357,1.468750,1.375000,1.419643,0.091884,194630800
1988-09-05,1.428571,1.464286,1.348214,1.446429,0.093618,191122400
1988-09-12,1.464286,1.526786,1.428571,1.508929,0.097663,198951200
1988-09-19,1.500000,1.580357,1.473214,1.562500,0.101131,133327600
1988-09-26,1.562500,1.580357,1.517857,1.544643,0.099975,133420000
1988-10-03,1.535714,1.544643,1.370536,1.419643,0.091884,222745600
1988-10-10,1.410714,1.419643,1.339286,1.383929,0.089573,245462000
1988-10-17,1.375000,1.491071,1.366071,1.464286,0.094774,202669600
1988-10-24,1.473214,1.473214,1.366071,1.375000,0.088995,159308800
1988-10-31,1.383929,1.383929,1.312500,1.348214,0.087261,247844800
1988-11-07,1.330357,1.419643,1.321429,1.375000,0.088995,183733200
1988-11-14,1.383929,1.401786,1.348214,1.357143,0.087839,112551600
1988-11-21,1.339286,1.348214,1.267857,1.303571,0.084372,151594800
1988-11-28,1.303571,1.424107,1.285714,1.401786,0.097946,236437600
1988-12-05,1.410714,1.428571,1.383929,1.397321,0.097634,115474800
1988-12-12,1.401786,1.446429,1.366071,1.433036,0.100129,182448000
1988-12-19,1.437500,1.500000,1.428571,1.468750,0.102625,224366800
1988-12-26,1.464286,1.482143,1.419643,1.437500,0.100441,77758800
1989-01-02,1.437500,1.553571,1.428571,1.522321,0.106368,211489600
1989-01-09,1.535714,1.553571,1.473214,1.544643,0.107927,170744000
1989-01-16,1.544643,1.571429,1.410714,1.464286,0.102313,460712000
1989-01-23,1.455357,1.504464,1.294643,1.343750,0.093891,731799600
1989-01-30,1.343750,1.437500,1.312500,1.401786,0.097946,546702800
1989-02-06,1.410714,1.410714,1.321429,1.330357,0.092955,237014400
1989-02-13,1.312500,1.330357,1.258929,1.312500,0.091707,457483600
1989-02-20,1.316964,1.348214,1.285714,1.285714,0.097327,169094800
1989-02-27,1.285714,1.312500,1.214286,1.241071,0.093948,306544000
1989-03-06,1.250000,1.294643,1.223214,1.250000,0.094624,220413200
1989-03-13,1.250000,1.276786,1.214286,1.245536,0.094286,203117600
1989-03-20,1.250000,1.267857,1.205357,1.227679,0.092934,143351600
1989-03-27,1.223214,1.276786,1.196429,1.272321,0.096314,164477600
1989-04-03,1.267857,1.339286,1.209821,1.334821,0.101045,228407200
1989-04-10,1.330357,1.410714,1.312500,1.383929,0.104762,243614000
1989-04-17,1.375000,1.486607,1.357143,1.433036,0.108479,355499200
1989-04-24,1.428571,1.446429,1.375000,1.392857,0.105438,164085600
1989-05-01,1.375000,1.526786,1.375000,1.482143,0.112197,291653600
1989-05-08,1.482143,1.607143,1.482143,1.607143,0.121659,388805200
1989-05-15,1.598214,1.651786,1.598214,1.633929,0.123687,334264000
1989-05-22,1.633929,1.750000,1.616071,1.732143,0.131122,241838800
1989-05-29,1.723214,1.767857,1.678571,1.750000,0.141110,132778800
1989-06-05,1.741071,1.750000,1.651786,1.678571,0.135350,179306400
1989-06-12,1.669643,1.794643,1.553571,1.589286,0.128151,316638000
1989-06-19,1.589286,1.598214,1.500000,1.566964,0.126351,177153200
1989-06-26,1.571429,1.580357,1.410714,1.473214,0.118791,236227600
1989-07-03,1.491071,1.500000,1.428571,1.473214,0.118791,111885200
1989-07-10,1.464286,1.473214,1.410714,1.455357,0.117351,263625600
1989-07-17,1.455357,1.473214,1.383929,1.428571,0.115191,305684400
1989-07-24,1.419643,1.419643,1.348214,1.406250,0.113392,212996000
1989-07-31,1.401786,1.526786,1.392857,1.526786,0.123111,177276400
1989-08-07,1.535714,1.633929,1.473214,1.495536,0.120591,238002800
1989-08-14,1.482143,1.517857,1.428571,1.508929,0.121671,156119600
1989-08-21,1.508929,1.607143,1.500000,1.598214,0.128870,186905600
1989-08-28,1.589286,1.607143,1.562500,1.593750,0.137632,126268800
1989-09-04,1.589286,1.625000,1.571429,1.607143,0.138788,92825600
1989-09-11,1.598214,1.669643,1.580357,1.607143,0.138788,146756400
1989-09-18,1.589286,1.642857,1.535714,1.602679,0.138403,133890400
1989-09-25,1.598214,1.633929,1.571429,1.589286,0.137246,113209600
1989-10-02,1.589286,1.723214,1.540179,1.718750,0.148426,268514400
1989-10-09,1.714286,1.799107,1.607143,1.633929,0.141101,230848800
1989-10-16,1.598214,1.767857,1.517857,1.714286,0.148041,298099200
1989-10-23,1.714286,1.732143,1.589286,1.616071,0.139559,189056000
1989-10-30,1.625000,1.669643,1.535714,1.544643,0.133391,216871200
1989-11-06,1.553571,1.678571,1.535714,1.669643,0.144185,142522800
1989-11-13,1.660714,1.687500,1.562500,1.598214,0.138017,108827600
1989-11-20,1.607143,1.660714,1.589286,1.598214,0.148219,93528400
1989-11-27,1.598214,1.616071,1.517857,1.571429,0.145734,150785600
1989-12-04,1.562500,1.633929,1.464286,1.491071,0.138282,246276800
1989-12-11,1.464286,1.482143,1.160714,1.205357,0.111785,722027600
1989-12-18,1.205357,1.330357,1.205357,1.303571,0.120893,306446000
1989-12-25,1.312500,1.312500,1.223214,1.258929,0.116753,173989200
1990-01-01,1.258929,1.383929,1.250000,1.348214,0.125034,184004800
1990-01-08,1.339286,1.357143,1.205357,1.232143,0.114269,192595200
1990-01-15,1.232143,1.276786,1.151786,1.223214,0.113441,277928000
1990-01-22,1.214286,1.241071,1.151786,1.169643,0.108473,187266800
1990-01-29,1.178571,1.241071,1.147321,1.223214,0.113441,153966400
1990-02-05,1.223214,1.258929,1.151786,1.223214,0.113441,210708400
1990-02-12,1.223214,1.250000,1.196429,1.205357,0.111785,124580400
1990-02-19,1.196429,1.232143,1.160714,1.187500,0.121011,161072800
1990-02-26,1.178571,1.241071,1.178571,1.205357,0.122831,142923200
1990-03-05,1.196429,1.339286,1.196429,1.316964,0.134204,249256000
1990-03-12,1.330357,1.455357,1.294643,1.437500,0.146487,294828800
1990-03-19,1.446429,1.535714,1.428571,1.508929,0.153766,358873200
1990-03-26,1.517857,1.549107,1.428571,1.437500,0.146487,158961600
1990-04-02,1.428571,1.500000,1.410714,1.424107,0.145122,166160400
1990-04-09,1.419643,1.571429,1.410714,1.544643,0.157405,165440800
1990-04-16,1.553571,1.580357,1.419643,1.437500,0.146487,339110800
1990-04-23,1.437500,1.446429,1.361607,1.397321,0.142393,205808400
1990-04-30,1.401786,1.455357,1.392857,1.428571,0.145577,192819200
1990-05-07,1.419643,1.526786,1.419643,1.522321,0.155131,184993200
1990-05-14,1.526786,1.526786,1.410714,1.419643,0.144667,218780800
1990-05-21,1.410714,1.517857,1.383929,1.428571,0.145577,310634800
1990-05-28,1.428571,1.500000,1.401786,1.455357,0.160763,195087200
1990-06-04,1.455357,1.464286,1.339286,1.366071,0.150901,302730400
1990-06-11,1.348214,1.455357,1.348214,1.410714,0.155832,186586400
1990-06-18,1.401786,1.522321,1.370536,1.482143,0.163722,228984000
1990-06-25,1.482143,1.602679,1.437500,1.598214,0.176544,230403600
1990-07-02,1.589286,1.607143,1.544643,1.598214,0.176544,137858000
1990-07-09,1.607143,1.705357,1.598214,1.669643,0.184434,334121200
1990-07-16,1.669643,1.683036,1.428571,1.464286,0.161750,345688000
